f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,target
48.853,54.01,66.533,42.923,48.291,45.07,41.097,65.784,39.588,52.414,49.356,46.88,51.697,70.599,36.021,44.135,42.741,44.023,69.52,44.218,149.2925
61.451,61.995,64.402,47.534,37.923,49.313,51.66,31.121,45.061,44.303,50.435,42.864,49.358,37.68,69.682,53.379,60.901,56.898,54.021,40.393,161.38478
43.045,53.158,55.487,30.746,38.842,59.777,36.242,36.839,54.632,33.714,43.402,38.915,45.841,23.56,66.689,33.204,52.972,68.09,57.02,44.244,149.18528
50.774,27.5,30.401,59.945,46.394,45.441,69.142,68.488,64.942,49.215,59.363,68.317,59.657,73.251,37.073,43.561,50.795,35.895,49.925,35.445,151.14148
72.181,42.102,42.446,39.22,63.972,58.866,53.994,48.492,49.706,40.053,64.198,41.511,62.783,48.547,47.127,57.512,69.441,66.943,54.838,54.606,149.2707
38.52,29.252,58.57,56.3,47.47,52.925,43.293,63.94,59.304,49.793,50.88,43.801,56.228,53.43,39.396,38.369,52.564,43.012,53.342,49.536,143.48698
49.047,58.676,46.687,43.49,27.279,44.161,49.683,22.541,66.626,62.798,38.164,56.086,31.492,44.798,59.329,51.784,49.652,27.866,32.68,51.142,152.88266
35.632,53.809,51.618,45.668,63.874,39.934,42.299,71.592,51.11,37.032,63.951,46.344,60.698,74.647,53.191,53.066,53.747,46.11,49.663,32.696,148.72046
16.135,66.053,71.909,50.553,27.52,36.003,31.684,28.584,46.409,54.742,52.554,44.845,45.411,38.444,62.023,48.683,58.541,31.104,39.341,47.979,138.52912
37.337,39.372,57.541,63.118,49.481,42.16,22.336,50.393,45.564,75.937,33.413,39.242,28.355,69.367,28.778,53.565,70.116,27.825,53.207,53.834,147.17528
67.929,36.355,33.249,29.556,65.744,46.76,50.903,64.907,52.408,47.519,66.07,39.643,56.12,58.111,26.207,66.793,61.456,45.724,56.291,48.222,147.2963
25.469,49.176,50.634,54.309,51.297,34.975,51.554,46.941,51.083,44.788,48.991,53.369,36.461,55.899,36.032,48.103,59.192,40.522,49.714,58.328,148.86826
44.701,35.883,69.853,55.316,53.923,50.307,37.729,64.888,53.654,54.846,36.147,44.736,68.924,52.998,44.233,27.668,46.287,51.052,62.679,41.379,150.69154
41.94,45.097,65.277,49.101,46.744,54.389,29.727,43.757,49.404,31.128,49.151,51.111,57.062,40.397,66.082,48.78,59.7,33.546,38.195,40.405,151.86468
39.325,50.409,70.211,52.267,42.031,41.194,23.664,43.394,52.161,52.657,49.251,36.219,46.788,51.599,41.547,51.486,62.825,29.811,50.188,48.03,141.8449
62.877,38.593,56.395,42.14,28.141,52.044,41.434,56.981,60.803,58.452,51.637,66.95,57.46,42.922,55.596,46.088,46.602,37.259,39.288,49.08,145.93522
77.907,54.752,52.622,15.999,45.779,58.417,61.354,46.56,35.159,47.036,38.534,69.217,59.193,28.485,63.894,47.305,34.369,67.582,58.897,40.32,146.8829
67.262,49.536,45.803,22.839,37.553,57.449,65.805,63.268,52,50.728,53.243,46.294,63.478,20.787,74.827,41.068,40.95,55.555,50.999,59.048,153.16154
57.397,50.302,41.271,37.739,44.795,51.74,55.08,54.122,47.873,52.821,48.093,47.422,41.131,39.863,44.091,42.049,48.213,52.81,66.727,60.032,150.31484
38.93,45.167,57.089,47.98,42.914,46.981,58.385,60.853,46.33,62.478,47.464,42.777,38.445,53.419,59.705,37.129,45.827,39.335,66.773,65.933,155.12026
58.868,44.677,49.863,32.93,49.742,39.872,55.651,68.643,40.29,53.368,56.481,40.994,44.901,42.687,57.964,31.24,46.8,57.985,72.403,52.129,156.677
73.827,28.253,57.961,48.079,52.813,47.269,59.27,49.232,49.072,38.166,54.958,51.183,56.757,35.823,46.945,51.986,67.597,57.72,45.977,60.229,151.93192
46.147,38.36,53.168,37.184,50.406,62.294,35.987,60.015,56.745,45.852,49.144,62.397,74.004,42.753,58.625,52.295,56.891,43.206,22.333,39.368,147.30894
57.613,29.514,32.138,49.21,49.32,54.794,57.685,54.252,56.947,52.794,39.499,67.253,46.16,50.253,57.875,65.674,53.915,47.247,38.221,51.028,150.72268
46.978,60.392,58.142,36.451,56.289,61.827,53.361,69.448,58.355,33.397,51.837,44.039,57.751,44.823,67.599,33.395,30.68,56.454,66.373,37.427,148.111
41.412,58.16,59.018,39.285,54.836,68.767,48.432,48.882,48.216,47.626,41.333,58.61,63.015,38.662,65.622,56.982,57.589,52.59,35.142,41.866,151.47754
52.965,50.56,49.726,32.818,85.13,63.261,64.862,47.049,54.15,15.362,60.157,50.337,67.784,36.852,64.404,59.909,60.281,62.92,39.474,45.171,150.5382
38.44,37.455,42.968,56.988,53.815,56.501,64.96,78.627,62.001,47.639,55.848,49.319,46.028,70.997,47.486,34.904,35.832,43.134,67.932,52.409,149.3141
64.815,41.573,51.512,49.798,53.843,41.373,49.001,37.318,63.666,43.925,60.728,40.453,54.257,61.501,56.066,57.535,53.589,42.708,53.022,60.133,153.39904
36.449,51.034,61.101,55.273,36.909,32.086,29.794,61.271,35.602,70.84,37.297,34.55,48.808,67.503,32.943,38.579,47.349,22.16,70.143,51.202,141.40434
41.8,39.331,44.826,31.726,67.099,79.311,47.315,64.288,63.487,41.493,48.34,37.18,42.233,52.616,59.264,47.925,46.316,51.02,64.28,63.653,161.2781
61.044,25.68,41.21,55.559,47.242,50.478,55.354,81.666,47.802,48.994,48.859,52.244,53.072,46.722,50.4,60.109,60.011,40.646,54.497,51.255,155.8527
37.513,50.835,47.915,37.191,35.229,47.178,48.961,62.559,53.536,50.625,48.693,45.268,38.953,40.595,56.376,36.665,33.75,36.838,60.91,57.457,146.45558
19.845,54.884,40.166,50.382,49.558,32.189,44.39,52.802,56.832,61.679,55.641,28.85,33.418,48.982,32.991,61.171,64.547,31.219,48.107,63.953,142.11474
64.436,37.97,42.266,43.47,58.001,51.263,55.179,67.374,54.2,35.021,49.263,49.501,54.437,57.561,50.929,50.197,43.078,46.93,60.884,44.949,149.33946
51.463,48.222,30.778,53.598,52.681,39.205,72.117,43.256,31.988,30.517,39,43.111,23.495,53.288,66.923,38.645,53.191,53.5,92.32,37.035,165.47302
58.404,50.613,45.34,23.488,60.949,73.899,65.232,59.628,56.33,51.377,34.346,50.913,50.885,44.571,77.14,43.234,32.305,52.36,73.463,51.293,148.91566
60.456,51.525,48.329,43.443,73.304,58.574,64.096,65.863,42.689,38.368,60.265,44.274,46.066,53.751,57.075,54.405,58.469,66.838,60.039,52.756,155.15892
38.751,32.076,32.216,57.929,45.259,38.599,60.083,46.886,55.852,28.07,64.048,60.804,52.403,32.321,70.159,54.054,57.119,35.296,39.697,57.673,146.93158
62.031,49.431,53.286,44.651,36.536,44.123,58.718,61.803,54.796,42.598,50.908,73.704,64.002,46.223,46.696,58.666,37.026,38.387,46.646,40.311,153.75796
31.83,56.324,65.891,40.915,52.022,54.945,20.626,50.292,61.289,63.499,41.545,45.005,56.791,67.335,39.899,52.595,51.46,31.729,32.539,47.705,142.11176
12.848,38.25,56.349,51.046,49.959,49.404,53.649,65.598,68.536,56.351,48.298,33.159,45.726,71.138,49.628,39.076,43.757,27.019,54.353,67.678,139.17264
58.525,58.132,62.944,34.472,35.31,52.87,44.225,49.152,51.092,45.421,50.078,42.499,57.089,40.288,73.01,45.61,48.922,74.053,53.575,42.246,145.47666
45.433,20.986,41.727,66.586,72.013,39.202,57.038,57.211,57.876,74.934,31.214,38.218,35.704,73.775,28.386,60.873,69.183,33.036,55.367,66.58,147.42644
38.392,50.877,44.561,42.933,30.24,30.148,60.345,61.235,38.032,52.293,60.612,75.914,44.935,62.725,59.298,35.121,35.258,36.532,60.198,47.453,155.69236
31.356,40.116,49.85,56.894,50.54,64.087,62.641,51.803,68.254,33.5,53.856,58.421,65.531,38.431,64.861,51.083,60.933,48.917,42.791,37.082,155.86394
53.661,60.271,48.729,47.868,42.336,41.344,69.05,50.301,44.784,37.1,52.303,71.158,34.365,48.026,56.005,36.126,35.158,63.528,69.955,30.248,151.61776
42.943,56.131,52.136,29.464,40.742,48.571,45.941,65.681,44.03,44.17,56.851,54.234,56.726,64.118,61.372,34.046,34.648,58.253,63.463,34.084,147.1362
51.267,50.856,38.052,37.89,38.103,49.048,50.764,64.226,39.377,56.591,38.123,51.362,42.051,32.035,72.499,34.951,46.164,59.702,58.369,42.328,153.96134
39.892,54.442,62.275,55.077,62.5,58.775,61.687,30.75,57.923,37.706,43.533,34.81,38.946,35.168,63.089,45.6,72.735,56.778,53.188,55.118,152.89226
92.255,41.575,44.552,18.769,49.812,66.837,64.964,62.835,46.386,43.372,56.664,57.003,75.769,29.79,73.385,50.408,48.58,66.033,30.089,58.951,162.58778
39.596,69.554,60.565,27.06,54.728,54.701,35.2,42.73,60.326,55.571,42.526,45.231,45.564,58.537,46.321,39.769,43.055,38.464,52.146,35.234,131.93184
66.024,51.751,40.696,31.076,48.166,41.483,49.797,56.053,38.607,63.181,52.88,57.23,49.969,50.308,47.676,34.267,51.989,62.348,61.937,34.481,153.59222
47.878,46.513,55.018,30.03,42.375,40.399,76.668,60.462,59.806,47.96,64.671,47.683,54.743,23.222,67.262,38.587,47.71,46.93,44.942,59.596,152.6145
60.79,48.591,57.93,50.658,48.338,31.41,62.026,69.268,31.27,58.466,58.76,48.175,43.312,67.423,51.653,44.924,50.111,47.87,79,50.089,161.6651
59.369,48.031,45.482,45.817,52.073,52.315,56.243,47.138,63.268,30.93,56.626,47.488,47.291,45.8,52.256,30.191,56.568,76.187,52.792,46.036,157.26746
49.337,37.539,59.257,59.12,42.876,42.678,59.016,57.506,52.528,45.449,40.968,67.868,58.38,59.904,54.134,36.714,45.021,32.6,46.677,37.396,153.07406
50.968,40.422,53.31,24.285,36.686,63.007,29.114,76.359,59.313,68.91,39.414,55.236,71.008,38.445,61.847,40.679,34.923,32.758,33.77,52.63,150.9029
22.364,50.416,54.909,52.191,42.958,41.496,36.151,45.459,51.859,61.276,28.774,34.03,30.188,54.911,54.596,48.184,56.308,19.44,52.274,44.787,150.7828
28.189,50.355,45.631,50.838,57.195,36.184,42.991,45.654,57.211,65.588,44.821,29.807,27.482,60.743,37.819,46.445,66.179,45.798,50.259,58.354,143.0616
48.359,43.835,30.762,45.287,52.787,61.557,59.006,41.626,69.923,36.938,59.61,48.93,41.282,32.725,63.318,50.774,52.529,58.836,52.224,47.944,150.87846
47.713,36.489,47.977,59.667,66.908,64.952,41.261,57.519,63.684,44.312,55.821,34.625,58.845,61.188,34.627,55.965,68.767,48.902,49.796,54.552,157.04722
55.816,61.787,68.849,37.56,18.385,45.413,52.395,36.9,43.856,42.935,30.777,63.198,34.994,21.229,64.14,37.322,36.909,49.083,58.91,33.721,142.88196
53.853,42.703,45.571,39.184,32.72,44.77,49.636,41.968,45.63,37.564,54.675,46.284,42.141,28.448,66.524,45.781,69.341,55.41,58.907,52.829,165.40464
34.823,35.567,56.982,38.224,32.984,45.862,42.85,46.898,65.866,45.584,53.554,53.55,65.709,27.784,57.991,52.094,59.972,31.491,27.101,67.022,152.7632
61.772,51.592,42.931,34.247,33.824,61.623,59.099,39.755,58.057,45.041,40.301,76.046,58.189,29.455,86.646,53.395,33.06,45.653,48.874,42.54,159.42526
52.948,47.418,52.722,35.654,59.034,71.987,48.797,57.81,64.273,36.219,46.758,43.738,53.584,28.166,69.104,47.32,47.665,60.097,50.397,38.932,145.41752
44.394,49.597,40.207,43.879,37.059,70.902,47.329,47.334,52.008,47.113,42.535,41.908,37.861,36.693,69.709,41.984,43.315,47.857,66.988,43.666,154.83332
47.473,46.327,49.459,31.971,25.889,61.164,46.718,40.654,64.031,39.372,49.186,52.848,63.409,20.115,74.146,52.095,45.89,43.585,34.278,58.584,144.69258
30.552,64.002,58.621,40.005,46.476,33.966,40.577,66.23,38.867,30.114,40.436,53.205,39.278,55.45,53.025,36.342,37.507,34.693,70.316,28.989,146.9826
56.725,44.563,48.68,43.896,20.207,57.889,71.602,45.854,61.069,30.738,40.438,52.477,39.202,19.114,77.96,48.037,51.778,54.869,59.853,52.457,150.4145
56.887,34.059,47.536,59.914,56.223,28.693,55.693,56.505,44.689,36.09,54.651,55.842,49.577,69.35,41.918,46.819,46.328,45.606,76.592,39.222,155.32948
70.573,35.76,39.449,45.422,48.63,39.821,73.685,63.969,40,36.075,50.242,65.693,58.25,49.096,70.799,41.782,37.257,66.326,67.675,33.312,146.29248
45.683,46.966,59.395,58.558,56.238,39.962,57.617,30.343,52.972,44.345,49.601,42.724,42.391,36.5,53.04,40.171,65.301,55.429,58.609,46.78,142.84414
37.597,53.183,56.485,45.496,43.061,31.975,57.111,58.507,45.989,41.312,51.529,69.087,65.206,55.608,58.624,46.624,45.297,28.763,39.834,34.528,148.35554
10.809,45.548,38.732,34.534,44.571,54.983,54.09,53.74,87.121,36.056,68.078,54.872,54.882,39.222,63.962,44.609,43.994,44.514,24.031,49.411,146.8078
23.197,58.497,39.148,53.934,57.905,45.823,68.04,54.02,45.996,43.957,54.362,55.978,34.039,54.679,68.078,38.503,49.693,39.584,63.999,43.225,143.55262
39.786,30.383,44.157,67.571,82.501,48.059,44.655,56.399,57.304,74.463,44.065,33.217,30.561,75.885,35.317,45.259,73.989,36.758,56.886,58.243,154.0104
59.258,52.758,36.897,34.112,66.391,65.723,64.691,55.737,58.369,58.123,51.843,43.412,51.879,39.717,72.371,60.377,58.528,53.296,42.253,58.323,153.88166
47.722,40.435,53.861,47.81,49.255,60.184,54.457,42.194,61.035,54.282,43.335,54.509,57.007,60.351,69.016,31.085,42.387,35.922,53.65,37.986,148.99858
57.503,35.599,45.777,58.476,39.341,46.66,37.832,56.155,58.055,78.252,43.95,57.848,39.616,77.396,34.096,49.453,52.384,42.002,54.128,47.794,152.35378
49.437,56.292,51.379,39.753,67.884,63.565,55.024,54.947,56.686,40.124,56.401,47.704,60.015,48.976,61.997,41.086,42.225,60.103,58.725,43.319,147.84988
55.458,49.424,46.23,32.396,34.89,51.249,54.243,56.54,54.746,41.859,47.444,59.469,49.34,29.311,68.824,52.236,37.274,61.115,49.901,43.263,148.93098
33.875,52.656,49.498,47.632,39.008,42.808,46.952,64.631,41.232,57.354,44.465,37.754,34.441,61.277,52.673,38.331,51.184,46.464,76.817,46.024,164.3058
61.558,42.922,55.789,29.475,42.242,36.101,77.26,60.078,33.262,41.987,52.729,50.125,52.94,22.999,72.672,31.407,54.88,58.955,53.779,59.24,151.37928
39.69,41.988,38.46,33.404,68.479,55.198,72.502,57.886,62.426,25.625,52.678,52.671,46.573,47.036,75.153,46.851,44.8,51.29,56.854,47.958,152.85574
57.478,48.065,63.33,44.341,25.076,54.848,45.419,41.355,63.041,48.049,38.214,53.967,46.43,28.435,56.692,44.577,38.187,49.685,55.666,49.238,147.6263
43.144,65.091,54.197,43.15,55.631,50.818,60.225,59.44,50.547,35.912,74.583,59.416,57.195,52.039,52.275,49.929,56.022,71.966,41.712,52.089,152.81782
40.872,54.943,46.37,16.943,44.832,64.225,45.791,59.689,54.26,40.931,52.921,38.473,41.292,16.892,67.798,37.475,46.964,73.508,56.643,54.523,140.10646
38.822,39.427,45.696,45.878,49.533,34.946,59.573,67.499,57.973,56.041,57.797,56.305,51.405,71.75,37.254,47.746,43.858,28.726,52.476,46.097,151.343
69.957,54.728,59.228,29.532,54.937,51.551,63.822,58.938,32.748,28.521,44.878,50.858,50.254,27.867,65.307,51.954,38.37,72.976,73.327,51.775,144.71628
35.927,34.607,40.724,51.514,50.925,47.013,61.002,63.636,58.197,50.777,60.284,61.512,61.558,63.747,51.316,52.618,52.999,25.841,38.855,59.615,147.57656
31.642,39.564,44.905,40.159,36.161,64.048,39.144,60.485,59.289,51.169,33.156,40.488,43.393,42.929,68.446,43.38,48.971,36.736,53.79,56.252,152.5066
51.215,32.772,46.556,53.109,52.585,42.078,58.057,63.7,49.452,62.015,40.143,33.079,32.459,78.462,30.783,46.573,53.822,33.154,83.087,57.803,164.22806
34.037,55.002,45.395,38.784,49.278,58.957,41.764,64.923,59.561,42.461,47.327,55.32,45.733,42.588,56.665,46.263,46.803,61.592,39.147,30.402,145.963
30.874,43.085,50.503,40.582,43.731,47.69,28.971,66.907,48.086,60.388,58.799,59.588,62.064,52.119,54.641,34.909,47.209,41.102,39.26,44.776,146.18546
40.119,41.561,54.586,72.171,54.481,52.237,38.406,53.103,37.956,83.205,33.549,39.975,22.374,64.822,38.138,27.468,74.851,60.076,63.402,54.549,156.21076
42.947,53.831,52.094,47.118,30.658,45.492,50.506,41.119,69.551,45.447,51.411,49.562,24.175,34.471,64.473,43.696,47.425,50.518,43.614,40.512,143.26968
57.331,41.743,41.805,31.404,60.701,73.008,57.726,44.627,60.404,34.638,46.317,55.2,52.817,29.745,60.58,62.788,57.304,49.09,32.7,58.153,152.96868
33.36,45.251,49.63,55.277,39.625,34.806,56.123,49.779,47.321,42.52,50.801,62.049,35.125,56.454,51.045,46.999,56.123,29.109,43.535,41.511,143.46538
42.006,31.659,58.763,56.565,51.571,54.788,34.295,53.291,70.923,52.465,54.627,51.364,57.465,53.744,44.018,56.938,68.734,42.593,43.663,53.313,150.57012
37.5,49.979,62.791,66.672,48.699,41.168,42.706,32.956,63.514,41.157,53.059,46.105,51.311,48.063,44.002,50.635,67.595,32.578,44.93,43.361,149.55696
23.218,54.752,51.57,36.064,47.38,53.247,53.432,55.169,68.5,43.542,54.521,52.547,53.112,40.886,51.069,52.079,52.244,42.867,29.659,49.229,140.03082
53.326,36.844,28.8,53.317,59.462,41.971,59.667,60.713,48.506,38.808,61.222,34.625,26.497,57.857,56.928,44.5,65.493,62.136,69.47,50.854,162.40562
71.308,34.291,28.564,32.362,58.586,48.041,67.891,61.815,52.77,46.16,63.416,60.556,48.668,48.158,56.356,38.926,38.457,58.613,51.461,49.02,163.66392
33.605,61.735,51.961,46.076,45.114,36.505,43.17,47.064,34.748,52.35,53.714,50.945,40.173,63.042,38.286,41.543,63.862,48.358,67.828,51.814,151.63316
32.67,66.155,52.466,33.202,57.441,58.213,71.275,57.313,48.518,20.751,54.184,51.527,55.569,18.003,71.913,46.473,57.005,66.508,42.76,44.445,138.76392
35.311,36.314,35.85,57.825,48.242,50.146,50.515,46.728,60.647,54.503,58.881,56.324,43.322,60.441,51.207,45.338,45.294,32.776,56.907,45.48,144.30496
66.609,53.118,54.523,21.502,42.17,50.798,61.896,50.498,56.339,32.016,54.259,61.07,48.904,35.833,77.355,48.069,21.166,58.215,68.59,45.775,149.36628
56.308,39.173,45.18,32.178,46.45,48.682,49.782,47.673,58.422,31.731,74.349,44.913,73.535,32.349,61.057,60.25,64.124,46.998,28.054,60.152,162.8363
43.776,48.965,37.802,55.602,52.486,54.216,52.72,63.072,57.737,57.493,67.828,57.111,53.005,52.385,51.211,61.792,71.025,63.158,29.747,54.373,154.3831
60.651,43.7,43.603,38.341,59.297,66.137,58.043,36.658,49.758,45.924,42.738,56.9,47.283,28.303,74.084,54.917,65.113,49.584,41.935,47.618,155.56888
57.08,44.77,36.874,34.129,75.557,61.902,62.197,48.646,49.674,18.018,56.053,39.861,47.132,36.886,60.829,49.996,55.663,55.918,58.305,46.612,146.23964
49.536,40.711,42.594,49.639,63.052,40.784,58.433,52.07,41.442,29.735,55.656,32.055,33.604,54.893,58.297,42.836,52.962,63.815,73.261,46.389,154.8904
36.234,56.881,44.868,50.696,65.452,60.335,67.89,35.119,62.701,37.618,63.83,46.499,57.118,44.906,65.223,48.48,64.472,52.337,39.737,62.086,136.93198
39.533,59.987,50.776,59.352,62.547,50.168,23.604,36.731,45.237,70.857,39.271,29.554,23.924,61.061,39.989,36.494,72.436,57.311,61.155,44.06,145.79102
48.862,47.202,37.633,48.128,53.887,57.352,48.139,53.668,65.987,48.199,69.586,57.723,45.802,53.9,55.024,50.084,52.66,65.598,51.392,36.264,157.25638
37.026,58.326,49.64,31.019,47.159,55.023,52.492,74.002,40.398,38.167,51.107,39.139,42.05,33.479,74.261,30.768,46.121,68.528,63.353,49.496,154.89798
51.292,38.501,52.057,56.889,39.312,49.359,59.64,59.617,55.298,63.724,44.617,61.769,58.47,39.138,56.699,48.019,59.151,41.475,30.853,62.613,154.02844
29.392,41.534,48.425,51.327,63.114,39.621,51.966,61.304,57.507,59.684,47.031,29.038,54.193,60.844,33.51,55,69.585,27.819,47.199,67.554,151.00488
42.429,41.598,50.742,43.948,64.025,43.728,55.979,66.431,51.963,33.703,48.906,37.131,55.452,56.945,50.305,50.9,48.631,48.694,55.975,47.462,147.54938
55.891,47.51,35.896,42.337,62.128,52.181,64.444,72.182,54.51,47.28,59.315,48.514,51.365,54.176,61.794,32.804,39.978,63.945,65.844,45.971,151.241
46.826,47.377,48.435,45.668,36.177,38.893,61.464,87.416,40.249,68.498,46.372,60.627,56.275,61.058,54.094,35.993,38.652,37.437,58.929,48.376,173.99834
47.884,42.863,41.943,48.434,43.656,39.482,63.227,59.108,55.358,41.358,66.026,57.814,61.451,50.529,50.521,53.117,43.533,37.102,48.851,61.147,148.81832
38.144,54.962,68.883,36.572,56.132,58.4,42.653,75.311,52.171,56.344,34.153,32.975,61.979,71.073,46.981,47.315,37.103,31.673,65.382,51.265,148.29138
41.945,46.056,72.769,37.606,30.109,51.338,37.887,54.966,49.424,49.899,36.649,43.204,61.311,17.243,71.023,38.894,52.611,40.031,39.691,56.994,146.10126
53.888,28.765,52.593,52.46,50.922,36.588,44.523,51.862,44.633,76.007,32.163,38.715,33.546,57.635,37.264,47.649,65.602,44.447,60.897,67.365,156.12734
40.02,52.429,62.833,35.821,37.6,34.569,49.309,61.325,61.148,53.039,69.015,60.925,64.445,55.583,40.305,47.121,29.503,34.649,45.082,45.383,149.57072
27.79,64.275,65.879,33.009,36.144,46.827,63.238,57.108,47.465,35.191,34.329,66.294,62.955,29.664,75.123,46.793,35.627,37.587,39.078,40.373,146.12004
51.1,59.129,77.444,29.409,29.333,60.396,9.704,57.038,50.011,37.216,46.755,64.105,65.817,39.974,42.88,33.818,39.33,49.605,48.537,37.288,136.50646
25.119,83.517,62.758,32.787,51.859,41.154,41.445,61.145,59.952,45.992,54.382,34.441,44.902,72.481,43.955,48.701,27.837,38.889,55.656,37.715,145.74984
49.413,60.641,58.872,39.797,42.277,51.491,53.738,68.28,42.19,54.718,43.492,44.987,38.193,58.697,56.147,35.114,33.201,42.261,75.227,40.047,159.89176
30.236,63.913,39.584,31.675,66.678,54.301,48.769,49.94,61.594,38.661,67.923,48.159,54.01,37.524,60.5,41.011,58.281,63.738,33.989,37.843,143.92352
48.858,49.412,53.634,34.37,48.797,53.121,51.318,80.506,44.16,50.041,51.603,44.84,48.549,50.98,52.041,39.347,43.355,50.731,53.605,56.816,164.14242
54.047,30.879,47.169,47.244,36.916,35.424,68.137,58.473,44.564,37.849,53.558,67.503,48.47,34.272,58.926,49.485,51.865,36.641,58.668,43.532,153.44382
54.751,47.933,36.713,54.573,62.377,50.048,57.722,28.219,46.655,46.235,49.213,52.02,35.058,46.985,53.831,56.388,76.952,75.356,47.154,41.959,156.99098
18.732,56.795,55.591,52.427,74.12,56.61,46.33,60.615,53.372,35.706,46.759,26.18,42.077,57.984,48.351,37.146,59.592,53.554,64.879,48.326,148.55148
36.616,52.826,48.548,40.483,40.689,44.895,65.078,52.121,40.655,53.924,59.149,54.126,47.716,23.653,55.392,41.027,56.575,48.49,44.303,54.332,145.78482
52.148,62.461,43.662,44.917,47.037,50.873,52.864,34.267,60.248,43.461,47.289,76.632,45.794,52.206,55.65,49.009,38.117,47.292,53.087,21.854,149.48484
